# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-5.982669384934653778e-02, -1.219439587594176866e-01, 2.605556717451399384e-01, -1.261792081408728983e+01, -1.301358406907631249e+01, -1.469550466994551030e+01
4.230592272154649613e+00, -4.729799941597715218e+00, -1.603322343806412320e+01, -7.369156576383840695e-01, -1.063031103480847728e+00, 3.190799461376015778e+00
-4.485824709462896687e-01, -5.548759350327351347e-01, -8.664255189794940470e-01, 7.104803826377810161e+00, 1.217241593562343738e+00, -1.014791310630868004e+01
-3.589519837944499159e+01, -1.298218554259072555e+01, 6.665038706059277729e+01, -1.242349054102287020e+00, 2.388726787605717841e-02, -7.206702281727940251e-01
-5.516496110456981655e-02, -5.765972538405392950e-02, 1.279886213847738208e-01, -4.380538783553958382e+01, 6.080210590359778067e+00, -5.929414749632989867e+00
-1.835202330327128095e+01, 2.805685545649386725e+01, 6.428187856300122860e+01, 7.239228791038770927e-01, -1.389475520151016719e-01, -5.169701738774427069e-01
-9.628882938979213546e-02, -3.180961397328151974e-01, 1.886724115466241747e-01, 3.886277864211006516e+01, -1.314869471244265231e+00, 1.188248962955158206e+01
-2.273653947959139998e+00, 1.376968079403490253e-01, -4.723051819390334138e+00, 8.110555450936905331e+00, -1.358354581223674806e+00, -1.756653766594246546e+00
1.228534383696979603e+04, 2.201256429241145452e+04, -3.260945635555277931e+03, -2.863247786805639492e-04, 4.876807681954622303e-02, 4.928429053307563368e-02
4.344980175963222280e+00, -4.588706827093838925e+00, -1.014038548198057832e+01, -3.265896008798363059e+00, 1.644075390436424033e+00, -1.627661856023659315e+00
1.653971357962200184e+00, 3.136777958995227600e+00, 3.126643992462094790e-01, 1.098969464495719528e+01, 5.925137892514900528e+00, 9.663413062664736319e-01
3.532494994056587529e+03, -1.417277478419164481e+03, 2.547499604708023617e+04, -6.488063314847404561e-02, -6.673103932841716046e-02, -9.825724874057029101e-02
2.571273709145765096e+01, -6.187631092570705249e+01, -6.815795455719660945e-01, 2.273623509271440746e+00, -1.098368859447819590e+00, 8.155180621448218092e-01
-6.045769116521298336e+00, -1.149623981806912809e+01, 3.892225485739656676e+01, -2.408956885387896207e+00, -9.588249620306492638e-01, -9.733391688757943028e-01
-2.353348195984993563e+00, -1.013709275247453023e+00, 4.794887513431189241e+00, 5.524723658768514234e+00, 3.336133365305865350e+00, -2.408074779505333662e+00
1.506645287585233177e+02, -1.812319087268136997e+01, 4.091915014170958642e+01, -1.293211864252973076e+00, 1.124823117374293968e+00, -3.697808064346660983e-01
2.362302973679195190e+02, 8.769988567146363039e+02, -1.592579357935532244e+03, 9.165902678062594344e-02, -2.085905971054754227e-01, 1.192837400864194264e-01
2.634462144203014944e+01, 5.276621870687078797e+01, -1.203099915937280961e+01, -1.547989383436450428e+00, -1.113239927697540654e+00, -2.875190470993310363e-02
3.437608164306296317e+02, -2.729039436983189830e+02, 1.446392322335682934e+02, -3.952380464035429308e-01, 3.263999769513806770e-01, 1.741575555445054324e-01
2.498993246101440580e+00, -1.423301706159583457e-01, 6.280286031491336685e-01, 8.761036960253600014e+00, 1.087110658109500783e+01, 7.928437919460231242e+00
1.825899919146687811e+00, 8.419093395064336960e+00, -1.521250820190178432e+00, 4.953907982657786313e+00, -2.825656103065728342e+00, 1.172880272342781971e-01
-4.560928043323447589e+00, -1.926212245057431771e-01, -9.026202129268178220e-01, 1.665510546671296055e-01, -2.143944626990412772e+00, 2.748713660895807820e+00
-4.102727253800052409e+01, 6.160425654468221524e+01, 2.370160566938679025e+01, 1.040036398336962931e+00, -6.864660957890841297e-01, -1.829014415763215551e+00
-7.892140272440823168e+00, -1.094624645767218318e+01, 2.625429727734486818e+01, -6.574781768903752432e-01, -1.817460414552359016e-01, 3.137391363799487687e-01
1.277720035502284135e-01, 2.577487103405476376e-01, -5.457883482503146366e-01, -2.273047469013931565e-01, -2.244391991623165339e+01, -6.699283651227126768e+00
-1.405616605369659737e+03, 5.622217176089949135e+03, -2.916691054720730335e+03, 7.470973679809232715e-02, -7.191661120514726557e-02, -1.029781286363470744e-01
1.798793154546149026e+03, 2.465811521448082203e+03, 2.125243524551584869e+03, 6.994137950211132271e-02, 5.451868817752696800e-02, 1.232412234138484386e-01
-2.239845826841865950e+00, 8.471040424796689727e-01, -7.610004887472294755e-01, 4.407617008774207257e+00, -6.055889134116473116e+00, 3.223928105516576714e+00
2.543287603430303273e-02, -8.573826639590698129e-02, 5.464576714264289536e-02, -4.165414549326742133e+01, 6.713053010323993597e+00, 7.471653686961146512e+00
4.700542054968930294e+00, -1.002652909047406782e+00, -1.667900342156392668e+01, 3.645503337263214405e+00, 1.215126694711944788e+00, -2.187808180994778862e-01
-5.437930166521033115e+00, 7.281410390445952618e-01, -1.289478805195778621e+00, -6.555316564285504910e-01, 3.060321542443420029e+00, -5.223978941355065686e+00
3.862432139687568906e+02, 2.178779076436285891e+02, 6.164149420003378737e+02, 1.893356404206714694e-01, 1.921198882831417348e-02, -2.037179119335033040e-01
9.417404415660152184e-01, -2.266050275945151071e+00, 1.424231290941863959e+00, 6.700004519445436735e+00, -2.571180640038068788e+00, 2.812619474463094793e+00
8.811795385135505476e-02, 1.400517530744473105e-01, -3.809006965534262549e-03, -2.305755903201420409e+01, 1.805828451494416598e+01, 5.576347448242215421e+01
7.155255925629107061e-01, 9.489982940050106563e+00, 4.048032986894341434e+00, -8.296044352881331019e-01, -2.795335927573445289e+00, -9.972122701876047213e-01
-1.069874423146590345e+02, 3.397228458115193916e+02, 1.581130044377326840e+02, 9.718427856272322529e-01, -6.374412515198869533e-01, 5.294720678044731454e-02
-1.178758112133891878e+01, 1.128591332653805352e+02, -5.163831245889578270e+01, -1.244208965566629077e+00, 9.061592177240362922e-01, 1.374395948613190921e+00
-8.659690812721359521e+01, -1.326224737453879641e+02, -7.687458483180891733e+01, 1.025044656904520401e+00, -1.243163148760942249e+00, 9.572990069116453782e-01
1.610071312573756188e+02, 1.672185555026236443e+02, -1.252801946971103462e+02, -1.179526476446245420e+00, -5.109953191099322334e-01, -1.074885406921138209e+00
-1.368576142432736198e+01, -7.131210252618167544e+00, -7.169596304049327351e+00, -2.276985660692230518e+00, -8.481713484219546295e-01, -4.219046937810828624e-01
