# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-3.186519684258783958e+00, -8.192896848847504998e+01, 3.060456676025002931e+00, -5.795962732943792106e-02, 2.308053031310202952e-01, -3.264743997317143959e-02
2.006988872994984163e+01, 6.168571543892185538e+00, -5.746071774697799617e-01, -5.904725709619653706e-01, -2.069758270649846854e-01, 1.368840152170613722e+00
-5.696682854974265098e+01, 5.745848912954190268e+01, 3.932765983256892923e+02, -6.355111555376045940e-02, 1.433587021165885211e-01, 8.614762229073605337e-03
-6.282509505823397689e+01, -1.070786639475632427e+02, -5.295014749216286987e+01, 2.659394653201833658e-01, -4.906324034015646096e-01, 1.117373088438556206e+00
-1.002172929769999721e+00, -1.055575100698732172e+00, 3.939905770914914118e+00, 1.268536135544232168e+00, -2.948476680826531693e-01, 5.892295489803101027e+00
-3.749586181796604301e+00, -2.443610355344639107e+00, 1.948264344901214473e+00, 3.906178542581304480e-01, 5.366933467158884197e-01, -2.102720333168724753e+00
-2.686052490391524543e+02, -7.920018318897637073e+02, 2.132807948008165511e+02, 5.310250889806086144e-02, -1.877680508224776126e-02, 5.160083551589142448e-02
-1.140386313981105531e+02, 1.179429304808516719e+02, 3.952403750205714914e+02, -2.522683967836823402e-02, 1.888598154820131034e-02, -3.808276283709875060e-02
-2.476374415874432700e+01, -3.498380588555551896e+00, -1.001440586918660181e+01, 2.595649752051170100e-01, 2.655970118474526576e-01, 5.615735877321736264e-02
-1.206303684286324646e-01, -2.836517254988133452e-01, 1.335121009699061501e-01, -3.653135622221943990e+00, 3.818746362096959945e+00, 2.441063591811464040e+00
-5.064171362454422898e+00, 6.226560962754316364e+00, 1.385901056278020516e+00, 1.534163039039943888e+00, 3.931398993279036636e-01, 9.956951430024297833e-01
-4.024576549649131252e+00, 6.181953846342341796e-01, 1.041604809985944957e+00, 3.823209806840965896e-02, -2.023326237694765273e-01, 8.638728164774860385e-01
3.367764213037265808e+00, -1.646113257135842778e+00, -1.223749112892214885e+00, -2.800094908764798607e+00, -6.006012609739641128e+00, -2.260000548644149010e+00
3.782696474123678140e-03, -1.776241127112918733e-02, 1.137246562297684546e-02, 6.888405733366100492e+01, -3.643047471472775811e+01, -7.981211687736460192e+01
6.998077255956687281e-01, 7.004077891588843252e-02, -9.102837485143083773e-01, -1.083973724154788099e-01, 3.239323178772194889e-01, -2.739098313716124000e-01
-1.117178296228337059e-01, -1.111255746112008502e+01, -1.124148612830058802e+01, 1.100672429944444364e+00, 7.638122549899187819e-01, -3.343192188598062553e-01
1.341443231667602447e+02, -2.842933667217823199e+02, -1.137006817799465210e+02, 1.391023319321447460e-01, 1.169518983139542917e-01, 1.098208669435478263e-01
1.089233587309241180e+01, 6.424148091074098943e+01, -3.460842137487776426e+01, 5.840998996391617570e-01, -1.418022333399826529e-01, -2.973922173228053106e-02
-1.924803246038936777e+01, 3.368623444469432116e+01, 6.839390862607275778e+01, 3.103282456040842296e-01, -5.645981494484145768e-01, 6.902005684067148705e-02
4.186938010522583409e-01, 5.803514599188530632e-01, -1.857430433699356620e-01, -6.477110442842662907e-01, -1.986999252290752305e-01, -5.727893172745907258e+00
-6.492567015019858445e+02, -6.496192182845366005e+02, -1.020862454862047457e+03, -6.561825027239938379e-02, 1.282707243789548215e-02, -1.205769956711172375e-01
-1.493692428981189835e+02, 3.664053285346759026e+02, 2.070282973957339436e+02, -1.173482094389878688e-01, 2.320408775549399200e-02, 6.884013528332644238e-01
2.087042770985805124e-02, -4.571987278894209389e-02, 2.740876698792653679e-02, -4.995818606048499078e+01, -3.620614293823704699e+00, 3.180175387764972683e+01
1.580161486652347513e-01, 2.334822581814236242e-01, -6.563566887029070873e-02, -2.030758566351262562e-01, 2.137295669277285537e+00, 2.153647695527568739e+00
3.109064356860117684e+01, -2.327102275686652177e+01, 7.111217786016040066e+01, -1.544158429139010080e-01, 1.792116508634474525e-01, -1.562231137268368930e-01
1.549453018121854930e-01, -1.242224849707612155e-01, 2.214381190437187119e-01, -9.375008124018846090e+00, 3.569833998194346236e+01, 1.627879953667649815e+01
6.134833962728722173e-04, 4.188113194954597857e-03, -2.994365880167446439e-02, 1.813795142265994587e+00, -4.259233688192383127e+00, 4.185818629901135957e+00
5.832018265296400744e-02, 3.189957418580259638e-03, 4.663988035297993856e-02, -9.579156692902188297e+00, 4.693162677127277504e+01, 1.282819759850703356e+01
-7.734785910624577809e+01, -1.463584806808341625e+02, 2.347006843608359361e+01, 1.020852056904503896e-02, 4.533323987575432756e-02, -1.471117188926497343e-01
-1.159779840735760542e-01, -1.791457629335656276e-01, -1.152167744051757481e-01, 3.572265363397021942e-01, -3.503021601950264685e-01, 3.877429731685700709e+00
-3.296905578648246404e+00, 1.102751398648170289e+00, 3.300459327057956749e+00, 3.372267611868541515e+00, 1.715775069540175446e+00, -2.048493561973765420e+00
-1.975910379044081511e+00, 1.317190159964255258e+01, 3.644622199337739232e+00, 1.924253154412364664e+00, 2.576225484126338117e+00, -5.373708494816359149e+00
-2.757810847228638451e+00, 1.371468070279681983e+00, -5.929424071197249901e+00, 9.457650286010978180e-02, 4.326152487979063876e-02, 1.785553262988569978e+00
3.699210685867457098e-03, -4.739330998355942987e-03, 2.613663899942899292e-03, 1.640674810312730969e+01, 1.705483401691809320e+01, 7.704313330115281744e+00
3.602238746920704334e-03, 3.781276446505769939e-02, 6.351532535632371801e-02, 2.266462591258056936e+00, 6.814197108827049654e+00, -1.422802588498440279e+01
9.873125264663617368e-03, -4.464267109348320217e-02, 9.600300780321957203e-03, 3.633034734525393827e-01, 1.931598515573734742e+00, -6.805671420697208873e+00
4.088894177631562599e+00, 6.335334129069776665e+00, 4.651203652361488139e+00, -1.118355671834290743e-01, 1.108425197434640269e-01, 2.070811632850573514e-01
-1.833146184833995759e-02, 8.237194844676178906e-01, -3.435184539985635777e+00, -2.161143054366497118e+00, -3.477347261527545808e+00, 4.986710798800215727e-01
7.364755909585789240e-02, -9.014077973090407481e-01, -4.579187085958454917e-01, 9.964964059682762665e-01, -5.860064318055551169e-01, -1.418841030471441333e-01
5.626449879904887439e+02, -7.283279100471338552e+02, -1.207507080122333718e+03, -5.223096117259463239e-02, 6.371470384368588258e-02, -1.553723369509057428e-01
9.666955651904041247e+01, -2.556522118396719634e+01, -1.180637071435176182e+02, -3.739826878247480835e-01, 2.042181117620267272e-01, -1.823824061224003090e-01
-4.174447895545030027e-03, 6.831620361575702592e-03, -6.757377623050540849e-02, -1.113736676583492269e+01, -4.422584570575185836e+00, 5.279734339054991565e+00
7.671400352299174585e+01, -1.870708535570238951e+02, 7.331652149458727230e+00, -3.498250383902983679e-02, -6.481610149272369614e-02, 1.657259059799515502e-02
3.672171520585294058e+00, 1.093744642066696748e+01, 4.372586498677330624e+00, -8.568662270419198368e-01, -2.985739846056076452e+00, -2.146560610340858766e+00
3.022966326732005604e-01, -8.706614816462653061e-02, 6.488728533107915863e-01, -5.590124894422462631e+00, 1.805462341363634238e+01, 2.315506481062948652e+01
-2.447902888873965566e+01, -2.104262164859850071e+00, -1.475039652648450073e+01, -5.517921857302503924e-02, 7.902618273320605180e-01, 6.480582040650232356e-01
4.087804099962157807e+02, 2.112210935579557258e+02, -4.015618258967792258e+02, -2.004934125545873302e-01, 3.709703146356270465e-02, -8.282848674094121788e-02
1.496921043769824100e-01, -2.275141232971057692e-01, -4.617237850302650243e-02, -1.406769936331975224e+01, -6.707332958470410667e+00, 1.643174886198756468e+01
2.246646233238259072e+00, -2.645471387070479707e+01, -9.030540193245819580e+00, -5.324472719237654389e-02, 1.772146411545220679e-01, 4.069701620284600918e-01
2.941716051010288879e+00, -6.025271963368925299e+01, -3.997702571877267275e+01, 2.191441164052154028e-02, 9.777393851941573732e-02, -4.141222502347936818e-02
9.115543996799212456e-01, 6.344847623120154489e-01, 5.184004755076597748e-01, 4.188335595001545286e+00, 1.365516653596738017e+01, -5.128625595470576393e+00
2.889026343308379596e-01, -3.745276705024426500e-02, -1.065571690487668033e-01, 1.384678756099058461e+01, -2.492383637598205581e+00, -1.167551790490456570e-01
1.222637816329903337e+01, 2.285209366555615240e+00, 4.379020128136088541e-01, 7.278596213503425727e-02, 2.981562868376972375e-01, 1.182256338898313164e+00
-7.250518046324605947e+00, -3.369465925743291024e+01, -1.802280183065829178e+01, 8.814812149113840367e-02, -5.492967748648337478e-01, 1.622057200713703518e-01
1.737141377141453169e-01, 2.399324963035707015e+01, -4.404031491103632590e+01, -1.195873369873863723e+00, 6.458336312080106834e-02, -7.548248430663223596e-02
-1.289958145578133575e+01, -7.765977926493391692e+00, 1.502686375490401893e+01, 9.436494357774435349e-01, 6.864853227362621713e-01, 2.086268233261041882e-01
-7.880218190044790960e-01, 1.242814143398184079e+01, -2.480956206510736450e+01, -2.963558763617166747e-01, 5.127057408102780878e-01, 1.051308895158665352e-01
-8.287029947607797453e+01, -8.275584948646617534e+01, 2.834032169586335499e+02, 7.543805875593162513e-02, 1.248883526138292420e-02, 6.304890546145395895e-03
3.126209269420008457e-02, -1.028295950186110114e-01, 7.467560292213883122e-02, -1.275075387063535182e+00, -2.633691473804055505e+01, -2.924884538526425359e+01
-3.165550930177739630e+01, 2.299466800299857994e+01, -7.920650967814366084e+01, -8.771765549410735774e-02, -3.642593748752584459e-01, -3.253590439791882033e-02
-1.965353152269176729e+00, -1.852439375317703529e+00, -2.097489232033401763e+00, 1.058287068378639395e+00, -5.406523547583161005e+00, 1.128525248824611582e+00
-2.689702482305056375e+00, -3.011672402377798097e+00, 5.063700403415971607e+00, -6.361880586782807656e-01, 3.486570406167644465e-01, 6.410187855572752058e-01
2.233656640018488182e-01, -2.473245854406584676e-02, 2.233437442969837261e-01, -1.922369362647211588e-01, -2.040158699560306488e+00, 3.712415465836435002e-01
-6.749085640018273935e+00, -1.600756030186505896e+01, 2.307273306594895157e+00, 1.303636375453391116e-01, -2.507407206872730443e-01, 4.094947991335491921e-01
-2.980363448057298470e+00, -2.783842964811586995e+00, -4.904084933246574685e-01, -1.004684063028795205e+00, 8.975252025362495667e-01, 1.653209975934925247e+00
1.959338433694774153e+02, 5.963205768458195877e+01, -1.298510140554038514e+02, -6.301948644052601800e-01, -3.162001938109158528e-01, -1.495540339305599653e-01
8.245955675981032629e-01, -2.732516608516992185e-01, 6.955674648880448563e-02, 4.398703090439193275e+00, 1.746204282576067746e+00, -1.248092448977410562e+01
-2.378199333693358710e+02, 1.504373882104000586e+03, -3.472992457139549742e+02, -9.446391030929182989e-03, -1.570830991975309954e-01, 1.391212746755264920e-02
1.955076805675331819e+00, 1.199423317562927949e+01, -1.963772895890528503e+00, 2.033749733205393095e+00, 2.504169724132004671e+00, -3.388446833520747936e-01
-1.200661765894358624e+01, 1.945548315988367705e+01, 3.419821881689520637e+01, -7.513402540344169545e-01, -1.068438888938784137e+00, -2.245905689502047109e-01
1.993023976254370382e+02, 2.502163229197557541e+02, 2.692982823539940682e+02, -2.892956167541614332e-01, 2.649295469670898684e-01, 1.489826143819591130e-02
-6.300203980681541083e+00, -4.432720628664910123e+00, 1.065290866952615012e+01, 3.592843319259128587e-01, -1.165953804714398245e+00, 3.163279538597146834e-01
-2.609019270761893594e+01, -1.920464838644905470e+01, 2.322028525643243668e+01, -4.896998580910371657e-01, 4.056386877166334726e-01, 3.806869477886140607e-02
