# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-3.008732441952621794e+00, -1.676745314746895810e+00, -1.528993063066765190e+00, 3.504674280778114603e+00, -3.307370277499322775e+00, -6.933193412344142104e+00
-3.903849014925790950e-01, 3.671748138486487512e-01, -9.549471390567654261e-01, -1.083540443132331355e+01, 3.917584666635736124e+00, 5.889725271177111310e+00
4.293493679060528256e-01, -1.096012209292021727e-01, -1.080839393559341444e+00, 4.735715803559170212e+00, -3.422942091803477194e+00, -1.601483098341493161e+01
-3.353616964355872199e-01, 6.133734367118790498e-01, -1.538173118180740373e-01, 1.478030678305553280e+01, 1.020710383633908513e+01, -4.878026310197299820e-01
-1.102428410079968335e-01, -2.019237502292531641e-02, 1.083458382132971076e+00, -8.144369417222032226e+00, 2.870172908244493559e+00, 8.514847920837018691e-01
-2.093665559100157947e-01, 1.505379491513131329e-01, 2.669318594231229747e-01, -1.073277303211096800e+01, 1.608428192409617452e+01, -1.298177562990973755e+01
1.027063723524525862e+01, 3.782931317515522363e+00, 3.344094729651454934e+00, -9.916211099675188712e-02, -4.579899769567756351e+00, -9.859626401288831277e-01
2.560751641972613513e+01, -2.061737083761193290e+01, -5.604359353624302997e+01, 2.787320402490127066e-02, 2.235626616136892827e-02, 9.820942997259907159e-01
2.534371048766916878e-01, -3.208494431193376628e-01, 1.943303694132054171e-01, -2.162815509362185651e+01, -1.637424974088887097e+01, -3.976988307117693022e+00
6.153934934887348618e+01, -6.778489801674099091e+00, -1.583472618517440651e+02, 1.450684072030664629e-01, 3.611365301131407302e-01, 1.090179401108946067e+00
1.730584922050656971e+01, -1.099496641842440248e+01, -4.328190600873695892e-01, 1.616303492726621771e+00, -3.367091675179439747e+00, -1.168471075545272519e+00
-1.081192563794841419e+02, -8.546546357683303086e+01, -1.251078187488387101e+02, -6.161840733077350585e-01, 6.309946800202514972e-02, 3.763284521127050475e-01
-2.002288230657268642e+01, 4.948011344562019270e-02, 7.224396701641533802e+00, 1.424716493005871110e+00, 5.415494781394575297e-01, -1.101947395159047272e+00
4.369714289429583731e-01, -1.316743689038570642e+00, -5.965046912144960078e-01, -1.282789412666217155e+00, -5.026515774485001309e+00, 1.755638260396901984e+01
-8.530010020720597552e-01, -6.927609155943201813e+00, -9.626516421653695588e+00, 3.558562532491554187e+00, -1.279666629585105575e-01, -4.472916750883318748e+00
-9.692618522684924187e+01, 1.257866684739394003e+02, 2.826757010493722433e+01, -4.444232852735252592e-01, 1.304269219445280070e+00, -1.163581827720612472e+00
6.308116079902345064e+02, -9.285994815150377235e+01, 8.239962625815306865e+02, 4.936980664706774324e-01, 3.362390375531842945e-01, 3.248181610351184023e-01
-9.130255797215818347e+01, 2.708364156260471987e+02, -2.119353177365560157e+02, -4.830193625734080509e-01, -5.203573789981361664e-01, -2.990931307466613287e-01
-4.185416414646569994e-02, 1.142390046440489443e-01, -4.935956410737105116e-02, -4.302745674897570538e+00, 2.501371573403142534e+01, 6.567537544648448034e+01
9.644700454141110768e+00, 1.498877558730497128e+01, 1.623506005807054464e+01, 2.256450834514601711e-01, 3.777455420005759290e+00, 1.869242729706846795e+00
-1.240386985150119870e+01, -1.192611870994252143e+01, 4.379115421408411812e+00, 3.512370279774548631e+00, -8.329285456651032149e-01, 2.575398307606626247e+00
-1.742918465698376806e+01, 3.048292964504716451e+02, -1.529019006919207868e+02, 3.869011419525402590e-02, 8.639626736276930785e-01, 4.291568699027936695e-01
-1.081984608419655558e+01, 4.598112476246272173e+00, 1.671571191791976929e+01, -1.419532355082784580e-01, -3.541208208021076498e+00, -2.240474433040328339e+00
-7.110368185971306154e+00, -1.427119114736914582e+02, -1.980201138513435666e+01, -7.540366604920034632e-02, -2.594747932671202517e-01, -1.412437029532591093e-01
-1.243586751345486657e-01, 6.512351325851430062e+00, -1.522815570825389431e+00, 3.774509485410910692e+00, -2.819949197418611941e+00, 1.091349865955431708e+00
-1.065131439968861571e+01, -2.801898376546922975e+00, 1.723276172694758301e+01, -9.813582583259260472e-01, -1.518949228033202870e+00, -2.396457555750099999e+00
6.218740090617197325e+01, 1.333856853440306622e+02, 7.550272741927614106e+01, 4.142124397825494575e-01, 3.027565810271397040e-01, -7.403782654312435207e-01
3.718188784166470348e-03, -1.680168592135686534e-01, 1.701317701801602078e-01, 4.295128685840587934e+00, 3.284495667380995343e+01, 2.203043308156996360e+01
5.227800503022800305e-01, -2.187378325939067558e+00, -1.262976215343527109e+00, 5.726204582933358544e+00, 4.961754559006492649e+00, -7.569506669991146186e-01
-3.307659903634894705e-01, 6.853228348829115690e-02, -1.628122320620635499e-01, -1.234524813303973650e-01, -2.916779907503132918e+01, -1.110521591414947906e+01
1.170073021702075833e+00, -5.390516257530141297e-01, 7.735060158760029281e-02, 1.393162780591327587e+00, 1.097706070006177548e+01, 7.799704118764458904e+00
6.737647681996079427e+02, -8.210155698612747983e+02, 3.402309006611818454e+00, 6.590790185817911873e-01, -2.453677378970040568e-01, -3.335636966288924032e-01
1.102061297393586514e+01, 1.221449100687546974e+01, -9.318851735440688344e+00, 8.018770812570752415e-01, -2.124362520089693174e+00, 6.623330701962870659e-01
