# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-4.474292395838575942e+01, -8.356251683197386910e+02, -1.272596534958559914e+03, -1.292440877653308340e-01, -3.985971634128746000e-01, 2.221313873379905657e-01
-4.074501455269044503e-02, -1.082273492128949383e-01, -1.258459188853824733e-02, -3.445459095081525192e+01, 2.673286462903666205e+01, -2.614112496271785346e+01
5.948415674846052781e+01, -5.310636804808391531e+01, -7.606889914176886691e+01, 7.340092381221233753e-01, -4.429695972783229130e-02, 2.604720610454424268e+00
9.538370446610190356e+01, -1.219608800959581352e+01, 9.558868019100568603e+00, 3.525665442148853690e-01, 1.338780967017860535e+00, -4.857133437020696998e-02
-3.189576992480849071e+01, 3.553026473401558860e+01, -4.633350398429267614e+01, -1.511952091164272538e+00, -2.174116220496443486e+00, -4.989739114828600108e+00
-3.328461114439589608e+01, -4.823247590872554724e+01, 1.800483235668782811e+01, 8.949340515629393422e-02, -9.429941069176314139e-01, 4.298594735985165616e-01
-1.220475473377063906e+02, 1.514905429867893076e+02, 5.845702606058740969e+01, 9.689869033765501349e-01, -3.514938596101633728e+00, 2.344561253734293249e+00
2.507641187309074884e-02, -5.732543121251269108e-03, -2.280062720564503265e-02, -1.286004474598881764e+01, -7.754423454280302508e+01, 5.352567210696529187e+00
-2.672515469683037548e+00, 3.505058179342631086e-01, -2.468513069066800014e+00, -1.119402723137523203e+01, -1.934174311799344625e+00, 7.058097108905983852e+00
6.671038623540908929e+00, -1.773606868071646048e+01, 1.462013357703924221e+01, 4.300938747605891344e-01, 1.323953258335662797e+00, 1.482108136431069090e+00
3.298265662475504882e+02, 9.933922148824099452e+01, -2.267643556560886111e+02, -3.107433491920806312e-01, -3.524552904144473975e-01, 2.471211409410757620e-01
3.262967276464525668e+01, -3.422540293609269924e+01, 3.821820815860156983e+01, -1.196614913651135481e+00, -7.481945615084378831e-01, 8.500144417591702917e-01
-8.264620051859280636e+01, -4.032673920833117620e+01, 3.320988003390988865e+02, -9.189378121920105391e-01, 1.816769633341709655e-01, -3.653701233362007250e-01
2.106987747225005236e+01, 1.180625031282360027e+01, 2.613612697228376902e+01, -2.999618409372877825e-01, 5.837322059597845891e-01, -5.378556746650812181e-01
1.497568479273528652e+00, 1.503192402775607661e+01, -1.384052979769910685e+01, 3.229832138296371724e+00, 7.568410261757043678e-01, 1.274332866908507444e+00
4.700333399701787016e+02, -1.345563165486753974e+02, 2.638918695348445453e+02, 8.055303807001348293e-01, 3.650989672318272206e-01, 2.761441281404683479e-01
-1.596774675287419232e+00, -5.250361563024603662e+00, 3.218530447253665105e+00, 9.531110401980020796e-01, -8.853104643892504289e-01, 5.979711213774399958e+00
8.175427224443409386e+02, 3.445078096164699559e+02, -4.163624498913612229e+02, 1.098132988046095354e-01, 5.400448623072946486e-01, 5.825728297294653357e-01
